survey,imposed,voluntary,want_share_fb,want_share_facts,see_facts,age,age_sqrd,male_raw,male,educ,income,religion_q8,q13,q14,q15,neg_image_ue,vote_2nd,second_mlp,share_interest,share_reciprocity,share_image,share_influence,gave_charity,gave_homeless,donated_blood,worked_charity,altruism,reciprocity,image
1,0,0,1,0,0,33,1089,1,1,4,1,1,2,97.0,3,1,1,0,3.0,3.0,4.0,4.0,1,1,1,1,1.0,3,3
1,0,0,1,0,0,43,1849,2,0,3,1,1,1,800.0,3,1,1,0,5.0,4.0,5.0,4.0,0,0,0,0,0.0,5,5
1,0,0,1,0,0,60,3600,1,1,4,1,1,1,18.0,3,3,1,0,5.0,3.0,2.0,4.0,0,0,1,1,0.5,5,4
1,0,0,0,0,0,20,400,1,1,1,1,1,1,41.0,2,8,1,0,1.0,1.0,4.0,1.0,1,1,1,1,1.0,5,1
1,0,0,0,0,0,54,2916,1,1,3,1,1,2,50.0,3,1,7,0,3.0,2.0,3.0,3.0,0,0,1,0,0.25,5,5
1,0,0,0,0,0,54,2916,2,0,1,1,1,2,24.0,2,6,7,0,4.0,1.0,1.0,1.0,1,0,1,1,0.75,4,5
1,0,0,0,0,0,70,4900,1,1,2,1,1,1,30.0,3,1,1,0,5.0,3.0,5.0,5.0,0,1,0,1,0.5,5,5
1,0,0,1,0,0,23,529,1,1,4,1,1,1,4755.0,3,3,1,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,68,4624,2,0,4,1,1,1,0.0,1,1,1,0,,,,,1,1,1,1,1.0,2,2
1,0,0,0,0,0,56,3136,2,0,3,1,1,3,4.0,1,1,1,0,,,,,0,1,1,1,0.75,5,5
1,0,0,0,0,0,47,2209,2,0,7,2,2,1,250.0,3,1,1,0,4.0,3.0,4.0,4.0,0,0,0,0,0.0,4,4
1,0,0,0,0,0,39,1521,2,0,6,2,2,1,200.0,3,8,1,0,2.0,1.0,1.0,2.0,0,0,1,0,0.25,5,4
1,0,0,0,0,0,53,2809,1,1,1,1,1,3,50.0,2,2,1,0,3.0,1.0,5.0,1.0,1,0,1,0,0.5,4,3
1,0,0,0,0,0,43,1849,1,1,5,1,1,1,60.0,2,1,8,0,5.0,3.0,3.0,4.0,0,1,0,0,0.25,5,3
1,0,0,0,0,0,37,1369,2,0,4,2,2,1,153.0,3,3,1,0,4.0,1.0,1.0,2.0,0,1,0,0,0.25,5,5
1,0,0,0,0,0,66,4356,1,1,5,1,1,2,20.0,2,1,2,1,2.0,1.0,1.0,2.0,1,1,1,0,0.75,5,5
1,0,0,0,0,0,70,4900,2,0,2,2,1,1,50.0,2,1,1,0,3.0,2.0,3.0,3.0,1,1,1,0,0.75,4,3
1,0,0,0,0,0,41,1681,2,0,5,2,1,1,180.0,2,1,8,0,4.0,2.0,3.0,3.0,1,1,1,0,0.75,2,1
1,0,0,1,0,0,61,3721,1,1,4,1,1,2,12.0,1,4,1,0,,,,,0,1,0,0,0.25,5,5
1,0,0,0,0,0,40,1600,2,0,5,1,1,1,1018.0,3,1,7,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,1
1,0,0,0,0,0,33,1089,2,0,7,1,1,1,120.0,3,3,7,0,5.0,1.0,1.0,1.0,0,0,1,0,0.25,5,5
1,0,0,0,0,0,24,576,1,1,5,1,1,2,300.0,2,8,7,0,1.0,1.0,1.0,3.0,1,0,1,1,0.75,3,5
1,0,0,0,0,0,34,1156,1,1,5,2,2,1,115.0,3,1,7,0,2.0,4.0,2.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,32,1024,2,0,1,1,1,1,50.0,3,3,2,1,5.0,5.0,5.0,5.0,1,1,1,1,1.0,5,1
1,0,0,0,0,0,41,1681,2,0,3,1,1,1,146.0,3,3,7,0,3.0,2.0,3.0,3.0,1,1,1,1,1.0,5,2
1,0,0,0,0,0,67,4489,2,0,4,1,1,1,23.0,3,2,1,0,5.0,1.0,1.0,5.0,1,1,1,0,0.75,5,5
1,0,0,1,0,0,48,2304,1,1,5,1,1,1,50.0,3,2,2,1,4.0,2.0,4.0,3.0,0,0,0,0,0.0,3,2
1,0,0,0,0,0,55,3025,1,1,5,1,1,3,5.0,2,1,1,0,3.0,1.0,1.0,3.0,1,1,0,0,0.5,5,4
1,0,0,0,0,0,34,1156,2,0,4,1,1,1,100.0,3,1,1,0,4.0,3.0,3.0,4.0,1,1,1,1,1.0,4,4
1,0,0,0,0,0,47,2209,1,1,1,1,1,1,36.0,3,3,7,0,5.0,3.0,2.0,3.0,1,1,1,1,1.0,3,2
1,0,0,1,0,0,52,2704,2,0,4,1,1,2,15.0,2,6,1,0,3.0,2.0,5.0,3.0,0,0,0,0,0.0,5,4
1,0,0,0,0,0,33,1089,2,0,4,1,1,2,450.0,2,9,7,0,3.0,2.0,4.0,1.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,52,2704,1,1,4,1,1,1,96.0,2,1,7,0,4.0,1.0,1.0,3.0,0,1,0,0,0.25,5,1
1,0,0,0,0,0,37,1369,1,1,4,1,1,1,600.0,3,1,1,0,4.0,3.0,4.0,4.0,0,0,0,0,0.0,4,4
1,0,0,0,0,0,42,1764,1,1,1,1,1,1,20.0,2,3,1,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,2,2
1,0,0,0,0,0,45,2025,2,0,5,1,1,1,566.0,3,1,7,0,4.0,4.0,2.0,3.0,1,1,1,0,0.75,5,5
1,0,0,0,0,0,23,529,2,0,6,1,1,1,125.0,3,1,7,0,2.0,1.0,2.0,1.0,1,1,0,0,0.5,5,5
1,0,0,0,0,0,34,1156,2,0,6,1,1,1,280.0,2,2,1,0,2.0,2.0,2.0,2.0,0,0,1,0,0.25,4,1
1,0,0,0,0,0,62,3844,1,1,3,1,1,3,15.0,2,1,7,0,2.0,2.0,4.0,3.0,0,0,0,0,0.0,2,2
1,0,0,0,0,0,23,529,2,0,4,1,1,1,200.0,3,3,1,0,4.0,4.0,4.0,4.0,1,1,1,0,0.75,3,3
1,0,0,0,0,0,65,4225,1,1,7,1,1,1,40.0,3,5,1,0,5.0,1.0,1.0,1.0,0,1,0,0,0.25,4,4
1,0,0,0,0,0,53,2809,2,0,5,1,1,1,50.0,3,8,1,0,3.0,1.0,1.0,1.0,1,0,1,1,0.75,5,5
1,0,0,0,0,0,34,1156,2,0,5,1,1,1,40.0,2,1,1,0,2.0,2.0,5.0,3.0,0,1,0,0,0.25,5,5
1,0,0,0,0,0,48,2304,2,0,1,1,2,1,180.0,3,1,1,0,4.0,2.0,4.0,5.0,0,0,1,1,0.5,5,5
1,0,0,0,0,0,43,1849,2,0,5,1,1,1,210.0,3,1,1,0,3.0,4.0,5.0,4.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,27,729,2,0,4,1,1,1,138.0,3,6,1,0,3.0,3.0,3.0,3.0,1,0,0,0,0.25,3,2
1,0,0,0,0,0,36,1296,2,0,5,2,1,1,100.0,2,1,7,0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,4,4
1,0,0,0,0,0,66,4356,1,1,2,1,1,1,50.0,2,1,1,0,4.0,1.0,1.0,4.0,0,0,1,0,0.25,5,5
1,0,0,0,0,0,47,2209,1,1,1,1,1,1,40.0,2,2,6,0,3.0,3.0,4.0,2.0,0,0,0,0,0.0,4,2
1,0,0,0,0,0,61,3721,1,1,4,1,1,1,60.0,3,3,1,0,4.0,1.0,1.0,4.0,1,1,1,1,1.0,4,4
1,0,0,0,0,0,70,4900,2,0,4,1,1,1,34.0,4,9,8,0,2.0,2.0,1.0,1.0,0,0,0,0,0.0,4,4
1,0,0,1,0,0,39,1521,2,0,1,1,1,1,450.0,3,3,7,0,4.0,3.0,3.0,3.0,1,1,0,0,0.5,4,3
1,0,0,0,0,0,38,1444,1,1,6,2,1,1,122.0,2,3,7,0,2.0,2.0,2.0,2.0,0,0,1,1,0.5,5,5
1,0,0,0,0,0,46,2116,1,1,4,1,1,1,70.0,3,4,1,0,3.0,3.0,5.0,4.0,0,0,0,0,0.0,5,3
1,0,0,1,0,0,34,1156,1,1,7,2,1,1,40.0,2,3,7,0,3.0,4.0,1.0,1.0,0,1,0,0,0.25,5,5
1,0,0,0,0,0,40,1600,1,1,5,1,1,1,30.0,3,1,8,0,3.0,3.0,2.0,3.0,1,1,1,1,1.0,3,3
1,0,0,0,0,0,46,2116,1,1,1,1,1,1,10.0,3,1,1,0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1,1
1,0,0,0,0,0,27,729,1,1,4,3,1,1,500.0,2,8,7,0,3.0,2.0,3.0,3.0,1,1,1,1,1.0,5,3
1,0,0,0,0,0,32,1024,2,0,5,1,1,3,150.0,3,3,7,0,3.0,1.0,4.0,3.0,1,0,0,0,0.25,5,5
1,0,0,0,0,0,54,2916,2,0,3,2,2,1,50.0,2,1,7,0,3.0,2.0,2.0,3.0,0,1,1,1,0.75,5,5
1,0,0,0,0,0,41,1681,2,0,3,2,2,2,100.0,2,3,4,0,3.0,1.0,1.0,3.0,0,0,0,1,0.25,5,4
1,0,0,1,0,0,55,3025,2,0,1,1,1,1,50.0,3,1,7,0,5.0,2.0,5.0,5.0,0,1,0,0,0.25,5,5
1,0,0,0,0,0,29,841,2,0,6,1,1,3,50.0,2,3,7,0,1.0,1.0,1.0,1.0,1,0,1,1,0.75,5,3
1,0,0,0,0,0,40,1600,2,0,3,1,1,1,50.0,2,1,4,0,3.0,3.0,4.0,3.0,0,0,1,1,0.5,5,5
1,0,0,0,0,0,48,2304,2,0,1,1,1,1,40.0,2,1,7,0,5.0,1.0,1.0,1.0,1,0,1,1,0.75,5,5
1,0,0,1,0,0,23,529,2,0,6,1,1,1,50.0,2,1,7,0,2.0,2.0,2.0,4.0,1,0,0,0,0.25,5,5
1,0,0,0,0,0,30,900,2,0,4,1,1,1,50.0,3,3,7,0,3.0,4.0,5.0,3.0,0,0,0,0,0.0,3,4
1,0,0,0,0,0,61,3721,2,0,4,1,1,2,10.0,2,1,1,0,4.0,3.0,4.0,4.0,0,0,0,0,0.0,4,4
1,0,0,1,0,0,42,1764,2,0,8,1,1,1,450.0,3,3,7,0,5.0,5.0,5.0,5.0,1,1,1,1,1.0,5,1
1,0,0,0,0,0,29,841,2,0,6,1,1,1,100.0,2,3,7,0,3.0,2.0,4.0,4.0,0,1,1,0,0.5,5,4
1,0,0,1,0,0,57,3249,1,1,4,1,1,1,1052.0,3,3,1,0,3.0,2.0,2.0,3.0,0,1,0,0,0.25,5,5
1,0,0,0,0,0,21,441,1,1,1,1,1,1,100.0,1,8,8,0,,,,,0,0,0,0,0.0,3,4
1,0,0,0,0,0,41,1681,1,1,4,2,1,1,39.0,2,1,7,0,3.0,4.0,4.0,2.0,0,1,1,1,0.75,5,4
1,0,0,0,0,0,23,529,1,1,6,2,2,2,468.0,3,3,4,0,3.0,3.0,1.0,4.0,0,0,1,0,0.25,5,5
1,0,0,0,0,0,37,1369,2,0,5,1,1,4,60.0,2,2,7,0,4.0,1.0,1.0,4.0,0,0,1,1,0.5,5,5
1,0,0,0,0,0,56,3136,2,0,3,3,1,3,31.0,2,8,7,0,3.0,1.0,1.0,3.0,1,1,0,1,0.75,5,5
1,0,0,0,0,0,40,1600,2,0,6,1,1,1,300.0,3,3,7,0,4.0,4.0,4.0,4.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,54,2916,2,0,5,3,3,5,,4,8,8,0,4.0,2.0,2.0,3.0,0,0,0,0,0.0,2,2
1,0,0,0,0,0,18,324,1,1,2,1,1,2,104.0,2,3,1,0,3.0,3.0,4.0,2.0,0,1,0,1,0.5,5,4
1,0,0,0,0,0,47,2209,2,0,7,3,1,3,500.0,3,4,7,0,3.0,2.0,1.0,1.0,0,0,0,1,0.25,4,3
1,0,0,1,0,0,65,4225,2,0,3,1,1,3,812.0,2,8,1,0,4.0,1.0,1.0,3.0,0,1,0,1,0.5,5,4
1,0,0,0,0,0,49,2401,2,0,4,2,1,3,12.0,2,3,1,0,5.0,3.0,5.0,3.0,1,0,0,1,0.5,5,5
1,0,0,1,0,0,29,841,1,1,6,1,1,1,298.0,3,1,1,0,3.0,4.0,4.0,3.0,0,0,1,1,0.5,5,2
1,0,0,0,0,0,42,1764,2,0,4,1,1,1,150.0,3,3,7,0,5.0,3.0,2.0,1.0,0,0,0,1,0.25,5,5
1,0,0,0,0,0,49,2401,1,1,6,1,1,1,25.0,2,2,7,0,3.0,3.0,2.0,3.0,1,1,1,0,0.75,3,3
1,0,0,0,0,0,18,324,1,1,7,1,1,1,650.0,2,2,7,0,1.0,5.0,5.0,5.0,0,0,0,1,0.25,5,5
1,0,0,0,0,0,41,1681,1,1,6,1,1,1,200.0,3,1,7,0,4.0,3.0,5.0,3.0,0,0,1,1,0.5,5,4
1,0,0,0,0,0,49,2401,2,0,1,1,1,1,30.0,3,1,7,0,5.0,5.0,5.0,5.0,0,0,1,0,0.25,5,5
1,0,0,1,0,0,28,784,1,1,1,1,1,1,50.0,3,3,7,0,4.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,38,1444,1,1,2,1,1,5,0.0,2,1,1,0,2.0,1.0,3.0,1.0,1,0,0,1,0.5,1,4
1,0,0,0,0,0,30,900,1,1,5,1,1,4,70.0,1,3,7,0,,,,,1,1,1,1,1.0,5,5
1,0,0,0,0,0,22,484,2,0,1,1,1,1,125.0,3,1,7,0,5.0,3.0,1.0,3.0,0,0,0,0,0.0,3,3
1,0,0,0,0,0,33,1089,2,0,3,1,1,1,250.0,2,2,7,0,2.0,3.0,1.0,1.0,0,1,1,1,0.75,5,4
1,0,0,0,0,0,48,2304,1,1,7,1,1,1,46.0,3,3,1,0,4.0,1.0,1.0,4.0,0,1,1,0,0.5,3,2
1,0,0,0,0,0,73,5329,1,1,3,1,1,1,200.0,3,5,1,0,4.0,2.0,3.0,4.0,0,1,0,0,0.25,4,4
1,0,0,0,0,0,56,3136,1,1,4,2,2,1,65.0,3,5,1,0,4.0,2.0,4.0,4.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,31,961,1,1,6,2,1,1,350.0,3,2,1,0,4.0,3.0,3.0,3.0,1,0,0,0,0.25,3,3
1,0,0,0,0,0,28,784,2,0,7,1,1,1,1500.0,2,1,1,0,2.0,2.0,2.0,3.0,0,0,0,0,0.0,3,3
1,0,0,0,0,0,59,3481,2,0,7,1,1,1,4500.0,2,2,7,0,4.0,2.0,4.0,3.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,19,361,1,1,2,1,1,3,1500.0,2,3,1,0,3.0,2.0,3.0,2.0,0,0,0,0,0.0,2,3
1,0,0,0,0,0,18,324,1,1,3,2,1,2,100.0,2,3,4,0,4.0,3.0,3.0,4.0,0,0,0,0,0.0,5,4
1,0,0,0,0,0,35,1225,2,0,6,1,1,2,167.0,2,3,1,0,3.0,3.0,3.0,4.0,0,0,0,0,0.0,5,2
1,0,0,0,0,0,29,841,2,0,7,1,1,1,400.0,3,8,1,0,3.0,1.0,3.0,3.0,0,1,1,1,0.75,5,5
1,0,0,0,0,0,28,784,2,0,6,1,1,2,140.0,1,8,8,0,,,,,0,1,1,0,0.5,3,3
1,0,0,0,0,0,35,1225,2,0,4,1,1,1,106.0,3,1,7,0,5.0,5.0,3.0,5.0,1,1,1,1,1.0,5,5
1,0,0,1,0,0,48,2304,2,0,7,2,2,1,286.0,3,1,1,0,5.0,2.0,3.0,4.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,30,900,1,1,4,1,1,2,200.0,3,1,1,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,3,3
1,0,0,0,0,0,18,324,1,1,8,2,1,3,473.0,2,3,4,0,5.0,3.0,3.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,58,3364,2,0,7,1,1,1,250.0,2,1,7,0,3.0,4.0,2.0,3.0,0,0,0,0,0.0,2,3
1,0,0,0,0,0,34,1156,1,1,4,1,2,1,300.0,2,1,7,0,4.0,4.0,5.0,4.0,0,0,1,1,0.5,5,5
1,0,0,0,0,0,19,361,1,1,6,1,1,3,1e+16,1,3,7,0,,,,,0,0,1,1,0.5,5,4
1,0,0,1,0,0,48,2304,2,0,3,2,2,2,30.0,3,1,1,0,3.0,3.0,2.0,4.0,0,0,1,1,0.5,5,4
1,0,0,0,0,0,20,400,1,1,1,1,1,1,37.0,2,3,7,0,3.0,2.0,4.0,2.0,1,0,0,1,0.5,4,2
1,0,0,0,0,0,22,484,2,0,4,1,1,1,300.0,3,1,1,0,5.0,5.0,4.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,22,484,1,1,6,1,1,1,790.0,3,1,1,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,44,1936,2,0,4,1,1,3,50.0,2,1,7,0,4.0,1.0,1.0,5.0,1,0,1,0,0.5,5,5
1,0,0,1,0,0,66,4356,1,1,5,1,1,1,20.0,3,3,1,0,5.0,1.0,1.0,3.0,1,1,1,0,0.75,5,5
1,0,0,0,0,0,44,1936,1,1,5,1,1,2,100.0,4,3,1,0,3.0,4.0,3.0,3.0,0,0,0,0,0.0,4,4
1,0,0,0,0,0,49,2401,2,0,6,1,1,3,500.0,2,2,1,0,3.0,2.0,1.0,1.0,0,1,1,1,0.75,5,5
1,0,0,1,0,0,57,3249,2,0,1,1,1,1,15.0,2,3,7,0,4.0,4.0,4.0,4.0,1,1,1,1,1.0,5,3
1,0,0,0,0,0,73,5329,1,1,1,1,1,2,10.0,2,3,7,0,5.0,3.0,4.0,4.0,1,1,1,0,0.75,3,3
1,0,0,0,0,0,39,1521,2,0,6,1,2,2,,2,9,8,0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1,1
1,0,0,0,0,0,64,4096,2,0,2,1,1,1,4.0,3,1,8,0,5.0,4.0,4.0,4.0,0,0,0,0,0.0,5,4
1,0,0,0,0,0,34,1156,2,0,6,1,1,2,10.0,3,1,1,0,4.0,2.0,5.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,39,1521,2,0,5,1,1,2,10.0,3,1,1,0,3.0,1.0,2.0,5.0,1,1,1,1,1.0,5,5
1,0,0,1,0,0,40,1600,1,1,4,1,1,1,20.0,2,3,1,0,5.0,3.0,5.0,5.0,0,1,0,0,0.25,5,5
1,0,0,0,0,0,22,484,2,0,1,1,1,1,500.0,3,1,7,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,4,4
1,0,0,0,0,0,31,961,2,0,5,1,1,1,120.0,3,9,7,0,4.0,2.0,4.0,3.0,1,1,0,1,0.75,5,4
1,0,0,0,0,0,64,4096,1,1,2,1,1,1,350.0,3,1,1,0,5.0,5.0,5.0,5.0,1,1,0,0,0.5,5,5
1,0,0,0,0,0,26,676,2,0,5,1,1,1,158.0,3,1,7,0,2.0,2.0,4.0,3.0,0,1,0,0,0.25,5,2
1,0,0,0,0,0,51,2601,2,0,4,2,2,1,110.0,3,1,1,0,4.0,2.0,4.0,3.0,0,1,1,0,0.5,4,4
1,0,0,1,0,0,49,2401,1,1,4,1,1,2,5.0,2,1,7,0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
1,0,0,1,0,0,22,484,1,1,4,1,1,1,175.0,3,3,1,0,4.0,4.0,4.0,5.0,0,0,0,0,0.0,3,2
1,0,0,0,0,0,52,2704,2,0,4,1,1,2,220.0,2,1,1,0,3.0,2.0,3.0,3.0,1,1,1,1,1.0,4,1
1,0,0,0,0,0,59,3481,1,1,5,1,1,1,20.0,2,4,1,0,2.0,2.0,2.0,3.0,0,1,0,0,0.25,4,4
1,0,0,0,0,0,25,625,1,1,5,1,1,1,100.0,3,3,1,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,24,576,1,1,6,1,1,1,200.0,1,1,1,0,,,,,0,0,1,1,0.5,5,5
1,0,0,0,0,0,27,729,1,1,6,1,1,1,120.0,3,3,1,0,2.0,3.0,3.0,3.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,56,3136,1,1,3,1,1,1,30.0,3,1,7,0,3.0,1.0,1.0,3.0,0,1,1,1,0.75,5,5
1,0,0,1,0,0,36,1296,2,0,5,2,1,1,158.0,3,4,1,0,3.0,2.0,3.0,4.0,0,0,0,0,0.0,3,3
1,0,0,0,0,0,48,2304,1,1,5,3,1,1,122.0,2,1,7,0,3.0,2.0,2.0,3.0,0,1,0,0,0.25,5,4
1,0,0,0,0,0,57,3249,1,1,4,1,1,1,5.0,1,1,1,0,,,,,0,1,1,1,0.75,3,1
1,0,0,0,0,0,49,2401,2,0,5,2,2,1,124.0,3,3,4,0,5.0,2.0,5.0,5.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,46,2116,1,1,4,1,1,2,257.0,3,1,7,0,3.0,2.0,2.0,4.0,1,0,1,0,0.5,3,4
1,0,0,0,0,0,35,1225,1,1,6,2,1,1,89.0,3,3,7,0,4.0,3.0,3.0,3.0,1,0,1,0,0.5,4,3
1,0,0,0,0,0,19,361,1,1,1,1,1,1,150.0,2,8,7,0,2.0,1.0,2.0,3.0,1,0,1,1,0.75,3,3
1,0,0,0,0,0,34,1156,1,1,5,1,1,1,50.0,2,3,7,0,2.0,2.0,2.0,3.0,0,0,0,0,0.0,5,2
1,0,0,0,0,0,45,2025,2,0,5,1,1,1,913.0,3,3,7,0,5.0,3.0,3.0,5.0,1,1,0,0,0.5,5,5
1,0,0,0,0,0,38,1444,2,0,5,1,1,1,300.0,3,1,1,0,5.0,2.0,1.0,3.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,36,1296,2,0,3,1,1,1,800.0,2,8,7,0,3.0,2.0,2.0,1.0,1,1,1,1,1.0,3,3
1,0,0,0,0,0,42,1764,1,1,1,2,2,1,78.0,3,1,4,0,3.0,1.0,3.0,3.0,1,0,1,1,0.75,5,5
1,0,0,0,0,0,40,1600,2,0,6,1,1,1,200.0,3,3,1,0,4.0,2.0,3.0,4.0,0,1,0,0,0.25,4,4
1,0,0,1,0,0,67,4489,1,1,4,1,1,1,10.0,2,1,1,0,3.0,2.0,5.0,4.0,1,1,1,0,0.75,5,4
1,0,0,1,0,0,48,2304,1,1,5,1,1,1,295.0,3,1,7,0,4.0,3.0,4.0,4.0,0,1,0,0,0.25,5,5
1,0,0,1,0,0,20,400,1,1,4,1,1,1,696.0,3,1,7,0,4.0,4.0,4.0,4.0,0,0,0,1,0.25,3,3
1,0,0,1,0,0,52,2704,1,1,4,1,1,1,30.0,3,1,7,0,5.0,5.0,5.0,5.0,1,1,1,0,0.75,5,5
1,0,0,1,0,0,29,841,2,0,7,1,1,1,30.0,2,3,7,0,3.0,3.0,4.0,4.0,0,0,0,0,0.0,4,3
1,0,0,0,0,0,48,2304,2,0,5,1,2,2,20.0,2,1,7,0,4.0,1.0,1.0,3.0,0,1,1,1,0.75,5,5
1,0,0,0,0,0,34,1156,2,0,3,1,2,1,100.0,3,1,7,0,4.0,2.0,4.0,1.0,1,0,0,1,0.5,4,5
1,0,0,0,0,0,59,3481,2,0,1,1,1,1,400.0,3,1,7,0,5.0,5.0,1.0,1.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,58,3364,1,1,4,1,1,2,52.0,3,1,1,0,3.0,4.0,2.0,2.0,0,0,1,1,0.5,3,3
1,0,0,0,0,0,47,2209,2,0,7,1,1,1,200.0,3,3,7,0,4.0,1.0,1.0,1.0,0,0,1,1,0.5,5,3
1,0,0,0,0,0,53,2809,2,0,5,1,1,1,100.0,2,3,1,0,2.0,3.0,3.0,4.0,1,1,1,1,1.0,4,4
1,0,0,0,0,0,55,3025,1,1,4,1,1,2,125.0,2,7,7,0,3.0,1.0,1.0,5.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,37,1369,1,1,6,2,2,1,100.0,3,2,7,0,3.0,2.0,3.0,2.0,0,0,0,1,0.25,5,5
1,0,0,0,0,0,51,2601,1,1,5,1,1,1,220.0,3,1,7,0,4.0,3.0,4.0,3.0,0,1,1,1,0.75,3,3
1,0,0,0,0,0,28,784,2,0,6,1,1,1,90.0,3,3,4,0,3.0,2.0,3.0,2.0,1,1,1,1,1.0,4,3
1,0,0,1,0,0,76,5776,2,0,2,1,1,1,15.0,2,4,1,0,4.0,2.0,4.0,5.0,0,0,0,0,0.0,5,4
1,0,0,0,0,0,64,4096,1,1,4,1,1,1,50.0,2,6,1,0,3.0,1.0,1.0,2.0,0,1,1,0,0.5,3,3
1,0,0,0,0,0,68,4624,2,0,2,2,2,1,35.0,2,8,1,0,4.0,1.0,1.0,3.0,0,1,1,1,0.75,5,4
1,0,0,0,0,0,37,1369,1,1,3,1,1,1,618.0,3,3,7,0,4.0,3.0,4.0,3.0,1,1,1,0,0.75,1,3
1,0,0,0,0,0,29,841,1,1,5,1,1,2,24.0,2,3,1,0,4.0,3.0,2.0,4.0,0,1,1,1,0.75,5,5
1,0,0,0,0,0,35,1225,2,0,4,1,1,1,228.0,3,1,1,0,5.0,3.0,5.0,4.0,0,0,1,1,0.5,4,3
1,0,0,0,0,0,30,900,2,0,6,1,1,1,80.0,2,1,7,0,4.0,1.0,2.0,2.0,1,1,1,1,1.0,5,4
1,0,0,0,0,0,34,1156,2,0,4,1,1,1,326.0,3,8,7,0,5.0,2.0,2.0,2.0,0,0,0,0,0.0,5,5
1,0,0,0,0,0,41,1681,2,0,4,1,1,1,60.0,2,2,1,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,3,3
1,0,0,0,0,0,55,3025,1,1,4,2,1,1,324.0,3,3,1,0,3.0,3.0,4.0,4.0,0,0,0,0,0.0,3,2
1,0,0,0,0,0,44,1936,1,1,5,1,1,1,109.0,2,1,7,0,3.0,1.0,4.0,4.0,1,0,1,0,0.5,5,1
1,0,0,0,0,0,18,324,2,0,4,1,1,2,500.0,3,3,7,0,3.0,2.0,2.0,4.0,0,0,0,0,0.0,3,2
1,0,0,0,0,0,38,1444,2,0,5,1,1,1,30.0,3,3,1,0,3.0,4.0,3.0,3.0,0,0,0,0,0.0,4,4
1,0,0,0,0,0,60,3600,1,1,5,1,1,2,55.0,3,1,1,0,4.0,2.0,4.0,4.0,0,1,1,0,0.5,5,4
1,0,0,0,0,0,18,324,1,1,3,1,1,1,500.0,2,1,1,0,2.0,1.0,1.0,1.0,1,0,0,1,0.5,4,3
1,0,0,0,0,0,46,2116,2,0,3,1,1,1,160.0,3,8,7,0,3.0,2.0,2.0,1.0,0,0,1,1,0.5,5,4
1,0,0,0,0,0,62,3844,1,1,3,1,1,2,50.0,2,1,7,0,4.0,2.0,2.0,3.0,0,0,1,0,0.25,4,3
1,0,0,0,0,0,51,2601,1,1,1,1,1,1,200.0,3,1,7,0,3.0,2.0,4.0,3.0,0,0,0,0,0.0,5,5
1,0,0,1,0,0,18,324,1,1,7,1,1,2,880.0,2,1,4,0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
1,0,0,0,0,0,37,1369,2,0,3,1,1,1,118.0,3,3,1,0,4.0,3.0,2.0,5.0,1,1,1,0,0.75,5,1
1,0,0,0,0,0,35,1225,2,0,5,1,1,1,50.0,3,2,8,0,5.0,5.0,5.0,5.0,1,1,1,1,1.0,5,2
1,0,0,0,0,0,37,1369,2,0,3,1,1,2,54.0,2,3,1,0,4.0,4.0,4.0,4.0,0,0,0,0,0.0,4,4
1,0,0,0,0,0,29,841,2,0,3,1,1,1,158.0,2,3,1,0,1.0,1.0,1.0,1.0,1,1,0,1,0.75,3,3
1,0,0,1,0,0,41,1681,1,1,7,2,2,1,70.0,2,3,4,0,5.0,5.0,5.0,5.0,0,0,0,0,0.0,5,5
